method,config_label,param_family,problem_id,problem,n,x0_label,tau,rho,beta,eta,zeta,alpha_min,alpha_max,lambda0,gamma,c,zeta1,zeta2,eps,maxiter,converged,status,restarts,iterations,f_evals,residual,cpu_time
SDLP,tau=0.01,tau,19,P19,10000,2.0,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,102,5.5831207712575548e-12,0.0072446999999999998
SDLP,tau=0.01,tau,19,P19,10000,5.0,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,105,5.5831207712575548e-12,0.0056096000000000002
SDLP,tau=0.01,tau,19,P19,10000,1/k,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,false,maxiter,0,2000,5002,4.0927674202686517e-06,0.6193689
SDLP,tau=0.01,tau,19,P19,10000,k/n,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,false,maxiter,0,2000,5016,6.6570613832364681e-07,0.57575180000000004
SDLP,tau=0.01,tau,20,P20,10000,0.4,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,26,113,2.4959395318434507e-12,0.025250399999999999
SDLP,tau=0.01,tau,20,P20,10000,0.5,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,26,114,9.8400061501095695e-12,0.030818399999999999
SDLP,tau=0.01,tau,20,P20,10000,0.6,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,122,6.237545095283378e-12,0.021553300000000001
SDLP,tau=0.01,tau,20,P20,10000,0.8,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,123,7.6269631041441137e-12,0.022151799999999999
SDLP,tau=0.01,tau,20,P20,10000,1.0,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,27,120,1.8708027817200824e-12,0.022137500000000001
SDLP,tau=0.01,tau,20,P20,10000,1.1,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,5,0,0.00082580000000000001
SDLP,tau=0.01,tau,20,P20,10000,2.0,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,30,134,3.5248718398880623e-12,0.026806799999999999
SDLP,tau=0.01,tau,20,P20,10000,5.0,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,5,0,0.0011379999999999999
SDLP,tau=0.01,tau,20,P20,10000,1/k,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,false,line_search_failed,1,12,80,1.0330607331604648e+144,0.083693299999999998
SDLP,tau=0.01,tau,20,P20,10000,k/n,0.01,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,40,163,4.402278704408002e-12,0.0480919
SDLP,tau=0.05,tau,1,P1,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00021479999999999999
SDLP,tau=0.05,tau,1,P1,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.0002062
SDLP,tau=0.05,tau,1,P1,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00020550000000000001
SDLP,tau=0.05,tau,1,P1,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.0002165
SDLP,tau=0.05,tau,1,P1,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00021890000000000001
SDLP,tau=0.05,tau,1,P1,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00022359999999999999
SDLP,tau=0.05,tau,1,P1,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.0005442
SDLP,tau=0.05,tau,1,P1,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00030469999999999998
SDLP,tau=0.05,tau,1,P1,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.0002062
SDLP,tau=0.05,tau,1,P1,10000,k/n,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00020919999999999999
SDLP,tau=0.05,tau,2,P2,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.0005752
SDLP,tau=0.05,tau,2,P2,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00058659999999999995
SDLP,tau=0.05,tau,2,P2,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00059800000000000001
SDLP,tau=0.05,tau,2,P2,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00060939999999999996
SDLP,tau=0.05,tau,2,P2,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00061030000000000004
SDLP,tau=0.05,tau,2,P2,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00060439999999999995
SDLP,tau=0.05,tau,2,P2,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,5,0,0.00054440000000000001
SDLP,tau=0.05,tau,2,P2,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,3,7,0,0.00079540000000000003
SDLP,tau=0.05,tau,2,P2,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00054000000000000001
SDLP,tau=0.05,tau,2,P2,10000,k/n,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.000602
SDLP,tau=0.05,tau,3,P3,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00022279999999999999
SDLP,tau=0.05,tau,3,P3,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00021550000000000001
SDLP,tau=0.05,tau,3,P3,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00027109999999999998
SDLP,tau=0.05,tau,3,P3,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00062500000000000001
SDLP,tau=0.05,tau,3,P3,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.0005218
SDLP,tau=0.05,tau,3,P3,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00052780000000000004
SDLP,tau=0.05,tau,3,P3,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,4,15,0,0.0011585
SDLP,tau=0.05,tau,3,P3,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,11,0,0.00075440000000000001
SDLP,tau=0.05,tau,3,P3,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00052769999999999998
SDLP,tau=0.05,tau,3,P3,10000,k/n,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,57,5.5888633113587545e-12,0.0049693000000000003
SDLP,tau=0.05,tau,4,P4,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00022469999999999999
SDLP,tau=0.05,tau,4,P4,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.0002498
SDLP,tau=0.05,tau,4,P4,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.0002263
SDLP,tau=0.05,tau,4,P4,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.0002163
SDLP,tau=0.05,tau,4,P4,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,7,28,1.6420112687671524e-12,0.0017183000000000001
SDLP,tau=0.05,tau,4,P4,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,7,28,5.1535181668171956e-12,0.0017283999999999999
SDLP,tau=0.05,tau,4,P4,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,5,20,0,0.0039455999999999996
SDLP,tau=0.05,tau,4,P4,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,false,line_search_failed,0,6,62,1.0631650123581298e+103,0.0025856999999999998
SDLP,tau=0.05,tau,4,P4,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,46,184,6.5561791466858879e-12,0.010850500000000001
SDLP,tau=0.05,tau,4,P4,10000,k/n,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,47,187,2.7183994687775798e-12,0.0135449
SDLP,tau=0.05,tau,5,P5,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,7.6271409431836193e-12,0.0095940000000000001
SDLP,tau=0.05,tau,5,P5,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,7.3340155347452678e-12,0.0113095
SDLP,tau=0.05,tau,5,P5,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,6.9985074619206375e-12,0.0092201000000000002
SDLP,tau=0.05,tau,5,P5,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,6.3783679377609052e-12,0.0093577
SDLP,tau=0.05,tau,5,P5,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,5.7142261340364956e-12,0.0107869
SDLP,tau=0.05,tau,5,P5,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,5.3842336936901408e-12,0.0092128000000000002
SDLP,tau=0.05,tau,5,P5,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,57,9.8770130452208302e-12,0.021149299999999999
SDLP,tau=0.05,tau,5,P5,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,8.5732414916733766e-12,0.012666699999999999
SDLP,tau=0.05,tau,5,P5,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,9.0416406080036225e-12,0.012489999999999999
SDLP,tau=0.05,tau,5,P5,10000,k/n,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,19,58,5.4877695883152292e-12,0.0089741999999999999
SDLP,tau=0.05,tau,6,P6,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,14,56,2.9864999362416711e-12,0.0052960000000000004
SDLP,tau=0.05,tau,6,P6,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,13,51,4.2743586448068527e-12,0.0048900999999999997
SDLP,tau=0.05,tau,6,P6,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,12,48,8.5487172896137054e-12,0.0040359999999999997
SDLP,tau=0.05,tau,6,P6,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,14,56,9.3924867883288243e-12,0.0052274000000000001
SDLP,tau=0.05,tau,6,P6,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,15,60,3.7081449022480228e-12,0.0054689999999999999
SDLP,tau=0.05,tau,6,P6,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,15,60,5.4622972811557702e-12,0.0057467000000000004
SDLP,tau=0.05,tau,6,P6,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,17,67,6.6391336872584361e-12,0.0063479000000000001
SDLP,tau=0.05,tau,6,P6,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,17,66,3.8635761256955448e-12,0.0060559999999999998
SDLP,tau=0.05,tau,6,P6,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,37,155,2.8929115736871098e-12,0.0143558
SDLP,tau=0.05,tau,6,P6,10000,k/n,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,117,1.6792828857353549e-12,0.0098334000000000008
SDLP,tau=0.05,tau,8,P8,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,31,149,4.9525986615528784e-12,0.0074609999999999998
SDLP,tau=0.05,tau,8,P8,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,100,9.3129799433687767e-12,0.0049389000000000004
SDLP,tau=0.05,tau,8,P8,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,95,7.8220851869632833e-12,0.0052350000000000001
SDLP,tau=0.05,tau,8,P8,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,23,109,7.4252249474334284e-12,0.0050391000000000003
SDLP,tau=0.05,tau,8,P8,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,100,4.4584274820261555e-12,0.0052315
SDLP,tau=0.05,tau,8,P8,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,134,6.322677040837186e-12,0.0061525
SDLP,tau=0.05,tau,8,P8,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,26,128,9.9976745223625947e-12,0.0061577999999999997
SDLP,tau=0.05,tau,8,P8,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,25,128,6.695449224075095e-12,0.0051253999999999996
SDLP,tau=0.05,tau,8,P8,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,29,154,3.0663171954380446e-12,0.0071639
SDLP,tau=0.05,tau,8,P8,10000,k/n,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,118,4.1824759967597194e-12,0.0059527
SDLP,tau=0.05,tau,10,P10,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,18,68,1.4654943925052066e-12,0.0037618
SDLP,tau=0.05,tau,10,P10,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,18,68,2.55351295663786e-12,0.0037207
SDLP,tau=0.05,tau,10,P10,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,23,89,5.7509552675583109e-12,0.0048367999999999996
SDLP,tau=0.05,tau,10,P10,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,22,87,7.4384942649885488e-12,0.0046880999999999997
SDLP,tau=0.05,tau,10,P10,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,15,58,3.0864200084579352e-12,0.0023327000000000001
SDLP,tau=0.05,tau,10,P10,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,17,66,1.3766765505351941e-12,0.0036557
SDLP,tau=0.05,tau,10,P10,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,75,5.6843418860808015e-12,0.0042583999999999999
SDLP,tau=0.05,tau,10,P10,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,22,76,1.3766765505351941e-12,0.0044504000000000002
SDLP,tau=0.05,tau,10,P10,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,33,114,4.9587854314139382e-12,0.0065373999999999996
SDLP,tau=0.05,tau,10,P10,10000,k/n,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,89,1.5532986192760235e-12,0.0046141000000000003
SDLP,tau=0.05,tau,11,P11,10000,0.4,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,60,4.8448356825020896e-12,0.0058187999999999998
SDLP,tau=0.05,tau,11,P11,10000,0.5,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,20,58,7.9353940118976692e-12,0.0057904000000000002
SDLP,tau=0.05,tau,11,P11,10000,0.6,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,23,69,9.4026676351314428e-12,0.0069316999999999998
SDLP,tau=0.05,tau,11,P11,10000,0.8,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,21,63,7.350385048238784e-12,0.0061412000000000003
SDLP,tau=0.05,tau,11,P11,10000,1.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,18,54,5.4279868299010875e-12,0.0055389999999999997
SDLP,tau=0.05,tau,11,P11,10000,1.1,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,18,54,8.2693302093357126e-12,0.0053737999999999998
SDLP,tau=0.05,tau,11,P11,10000,2.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,20,62,5.624004030304606e-12,0.0050188000000000003
SDLP,tau=0.05,tau,11,P11,10000,5.0,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,197,4.3441685585986415e-12,0.016513
SDLP,tau=0.05,tau,11,P11,10000,1/k,0.050000000000000003,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,64,6.8583602207212027e-12,0.0063810999999999998
